"Date","Source","Site ID","POC","Daily Max 8-hour CO Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"12/19/2021","AQS","010731003","1","0","ppm","0","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"12/20/2021","AQS","010731003","1","0.1","ppm","1","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"12/21/2021","AQS","010731003","1","0.1","ppm","1","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"12/22/2021","AQS","010731003","1","0.3","ppm","3","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"12/23/2021","AQS","010731003","1","0.5","ppm","6","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"12/24/2021","AQS","010731003","1","0.1","ppm","1","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"12/25/2021","AQS","010731003","1","0","ppm","0","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"12/26/2021","AQS","010731003","1","0.1","ppm","1","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"12/27/2021","AQS","010731003","1","0.1","ppm","1","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"12/28/2021","AQS","010731003","1","-0.1","ppm","0","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"12/29/2021","AQS","010731003","1","-0.1","ppm","0","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"12/30/2021","AQS","010731003","1","0.3","ppm","3","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"12/31/2021","AQS","010731003","1","0.4","ppm","5","Fairfield","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.4855560008686","-86.915"
"01/01/2021","AQS","010732059","1","0.6","ppm","7","Arkadelphia/Near Road","19","79.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"01/02/2021","AQS","010732059","1","0.6","ppm","7","Arkadelphia/Near Road","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"01/03/2021","AQS","010732059","1","0.8","ppm","9","Arkadelphia/Near Road","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"01/04/2021","AQS","010732059","1","0.8","ppm","9","Arkadelphia/Near Road","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"01/05/2021","AQS","010732059","1","0.6","ppm","7","Arkadelphia/Near Road","18","75.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"01/06/2021","AQS","010732059","1","0.6","ppm","7","Arkadelphia/Near Road","16","67.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"01/07/2021","AQS","010732059","1","0.5","ppm","6","Arkadelphia/Near Road","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"01/08/2021","AQS","010732059","1","0.3","ppm","3","Arkadelphia/Near Road","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"01/09/2021","AQS","010732059","1","0.2","ppm","2","Arkadelphia/Near Road","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"01/10/2021","AQS","010732059","1","0.4","ppm","5","Arkadelphia/Near Road","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"01/11/2021","AQS","010732059","1","0.3","ppm","3","Arkadelphia/Near Road","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"01/12/2021","AQS","010732059","1","0.9","ppm","10","Arkadelphia/Near Road","18","75.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"01/13/2021","AQS","010732059","1","1","ppm","11","Arkadelphia/Near Road","18","75.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"01/14/2021","AQS","010732059","1","0.8","ppm","9","Arkadelphia/Near Road","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"01/15/2021","AQS","010732059","1","0.5","ppm","6","Arkadelphia/Near Road","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"01/16/2021","AQS","010732059","1","0.6","ppm","7","Arkadelphia/Near Road","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"01/17/2021","AQS","010732059","1","0.7","ppm","8","Arkadelphia/Near Road","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"01/18/2021","AQS","010732059","1","0.9","ppm","10","Arkadelphia/Near Road","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"01/19/2021","AQS","010732059","1","0.9","ppm","10","Arkadelphia/Near Road","18","75.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"01/20/2021","AQS","010732059","1","0.6","ppm","7","Arkadelphia/Near Road","18","75.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"01/21/2021","AQS","010732059","1","0.7","ppm","8","Arkadelphia/Near Road","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"01/22/2021","AQS","010732059","1","0.4","ppm","5","Arkadelphia/Near Road","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"01/23/2021","AQS","010732059","1","0.4","ppm","5","Arkadelphia/Near Road","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"01/24/2021","AQS","010732059","1","0.4","ppm","5","Arkadelphia/Near Road","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"01/25/2021","AQS","010732059","1","0.3","ppm","3","Arkadelphia/Near Road","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"01/26/2021","AQS","010732059","1","0.6","ppm","7","Arkadelphia/Near Road","12","50.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"01/27/2021","AQS","010732059","1","0.7","ppm","8","Arkadelphia/Near Road","18","75.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"01/28/2021","AQS","010732059","1","0.2","ppm","2","Arkadelphia/Near Road","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"01/29/2021","AQS","010732059","1","0.7","ppm","8","Arkadelphia/Near Road","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"01/30/2021","AQS","010732059","1","0.9","ppm","10","Arkadelphia/Near Road","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"01/31/2021","AQS","010732059","1","0.3","ppm","3","Arkadelphia/Near Road","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"02/01/2021","AQS","010732059","1","0.2","ppm","2","Arkadelphia/Near Road","18","75.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"02/02/2021","AQS","010732059","1","0.2","ppm","2","Arkadelphia/Near Road","18","75.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"02/03/2021","AQS","010732059","1","0.7","ppm","8","Arkadelphia/Near Road","18","75.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"02/04/2021","AQS","010732059","1","0.9","ppm","10","Arkadelphia/Near Road","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"02/05/2021","AQS","010732059","1","0.8","ppm","9","Arkadelphia/Near Road","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"02/06/2021","AQS","010732059","1","0.9","ppm","10","Arkadelphia/Near Road","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"02/07/2021","AQS","010732059","1","0.3","ppm","3","Arkadelphia/Near Road","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"02/08/2021","AQS","010732059","1","0.4","ppm","5","Arkadelphia/Near Road","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"02/09/2021","AQS","010732059","1","0.9","ppm","10","Arkadelphia/Near Road","18","75.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"02/10/2021","AQS","010732059","1","1","ppm","11","Arkadelphia/Near Road","16","67.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"02/11/2021","AQS","010732059","1","0.5","ppm","6","Arkadelphia/Near Road","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"02/12/2021","AQS","010732059","1","0.3","ppm","3","Arkadelphia/Near Road","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"02/13/2021","AQS","010732059","1","0.2","ppm","2","Arkadelphia/Near Road","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"02/14/2021","AQS","010732059","1","0.3","ppm","3","Arkadelphia/Near Road","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"02/15/2021","AQS","010732059","1","0.4","ppm","5","Arkadelphia/Near Road","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"02/16/2021","AQS","010732059","1","0.2","ppm","2","Arkadelphia/Near Road","18","75.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"02/17/2021","AQS","010732059","1","0.3","ppm","3","Arkadelphia/Near Road","18","75.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"02/18/2021","AQS","010732059","1","0.2","ppm","2","Arkadelphia/Near Road","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"02/19/2021","AQS","010732059","1","0.2","ppm","2","Arkadelphia/Near Road","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"02/20/2021","AQS","010732059","1","0.9","ppm","10","Arkadelphia/Near Road","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"02/21/2021","AQS","010732059","1","1","ppm","11","Arkadelphia/Near Road","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"02/22/2021","AQS","010732059","1","0.5","ppm","6","Arkadelphia/Near Road","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"02/23/2021","AQS","010732059","1","0.7","ppm","8","Arkadelphia/Near Road","18","75.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"02/24/2021","AQS","010732059","1","0.8","ppm","9","Arkadelphia/Near Road","18","75.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"02/25/2021","AQS","010732059","1","0.8","ppm","9","Arkadelphia/Near Road","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"02/26/2021","AQS","010732059","1","0.4","ppm","5","Arkadelphia/Near Road","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"02/27/2021","AQS","010732059","1","0.4","ppm","5","Arkadelphia/Near Road","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"02/28/2021","AQS","010732059","1","0.3","ppm","3","Arkadelphia/Near Road","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"03/01/2021","AQS","010732059","1","0.3","ppm","3","Arkadelphia/Near Road","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"03/02/2021","AQS","010732059","1","0.3","ppm","3","Arkadelphia/Near Road","18","75.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"03/03/2021","AQS","010732059","1","0.6","ppm","7","Arkadelphia/Near Road","13","54.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"03/04/2021","AQS","010732059","1","1","ppm","11","Arkadelphia/Near Road","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"03/05/2021","AQS","010732059","1","0.8","ppm","9","Arkadelphia/Near Road","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"03/06/2021","AQS","010732059","1","0.2","ppm","2","Arkadelphia/Near Road","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"03/07/2021","AQS","010732059","1","0.4","ppm","5","Arkadelphia/Near Road","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"03/08/2021","AQS","010732059","1","0.9","ppm","10","Arkadelphia/Near Road","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"03/09/2021","AQS","010732059","1","1","ppm","11","Arkadelphia/Near Road","9","38.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"03/10/2021","AQS","010732059","1","0.7","ppm","8","Arkadelphia/Near Road","18","75.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"03/11/2021","AQS","010732059","1","0.9","ppm","10","Arkadelphia/Near Road","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"03/12/2021","AQS","010732059","1","0.9","ppm","10","Arkadelphia/Near Road","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"03/13/2021","AQS","010732059","1","1","ppm","11","Arkadelphia/Near Road","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"03/14/2021","AQS","010732059","1","1","ppm","11","Arkadelphia/Near Road","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"03/15/2021","AQS","010732059","1","0.9","ppm","10","Arkadelphia/Near Road","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"03/16/2021","AQS","010732059","1","0.4","ppm","5","Arkadelphia/Near Road","16","67.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"03/17/2021","AQS","010732059","1","0.4","ppm","5","Arkadelphia/Near Road","18","75.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"03/18/2021","AQS","010732059","1","0.3","ppm","3","Arkadelphia/Near Road","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"03/19/2021","AQS","010732059","1","0.2","ppm","2","Arkadelphia/Near Road","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"03/20/2021","AQS","010732059","1","0.4","ppm","5","Arkadelphia/Near Road","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"03/21/2021","AQS","010732059","1","0.7","ppm","8","Arkadelphia/Near Road","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"03/22/2021","AQS","010732059","1","0.7","ppm","8","Arkadelphia/Near Road","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"03/23/2021","AQS","010732059","1","0.5","ppm","6","Arkadelphia/Near Road","18","75.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"03/24/2021","AQS","010732059","1","0.5","ppm","6","Arkadelphia/Near Road","18","75.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"03/25/2021","AQS","010732059","1","0.3","ppm","3","Arkadelphia/Near Road","18","75.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"03/26/2021","AQS","010732059","1","0.4","ppm","5","Arkadelphia/Near Road","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"03/27/2021","AQS","010732059","1","0.4","ppm","5","Arkadelphia/Near Road","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"03/28/2021","AQS","010732059","1","0.2","ppm","2","Arkadelphia/Near Road","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"03/29/2021","AQS","010732059","1","0.7","ppm","8","Arkadelphia/Near Road","16","67.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"03/30/2021","AQS","010732059","1","0.8","ppm","9","Arkadelphia/Near Road","18","75.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"03/31/2021","AQS","010732059","1","0.3","ppm","3","Arkadelphia/Near Road","18","75.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"04/01/2021","AQS","010732059","1","0.1","ppm","1","Arkadelphia/Near Road","16","67.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"04/02/2021","AQS","010732059","1","0.4","ppm","5","Arkadelphia/Near Road","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"04/03/2021","AQS","010732059","1","1","ppm","11","Arkadelphia/Near Road","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"04/04/2021","AQS","010732059","1","1.1","ppm","13","Arkadelphia/Near Road","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"04/05/2021","AQS","010732059","1","1.1","ppm","13","Arkadelphia/Near Road","10","42.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"06/14/2021","AQS","010732059","1","0.5","ppm","6","Arkadelphia/Near Road","8","33.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"06/15/2021","AQS","010732059","1","0.5","ppm","6","Arkadelphia/Near Road","11","46.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"06/16/2021","AQS","010732059","1","0.4","ppm","5","Arkadelphia/Near Road","7","29.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"06/17/2021","AQS","010732059","1","0.7","ppm","8","Arkadelphia/Near Road","9","38.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"06/18/2021","AQS","010732059","1","0.7","ppm","8","Arkadelphia/Near Road","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"06/19/2021","AQS","010732059","1","0.3","ppm","3","Arkadelphia/Near Road","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"06/20/2021","AQS","010732059","1","0.4","ppm","5","Arkadelphia/Near Road","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"06/21/2021","AQS","010732059","1","0.4","ppm","5","Arkadelphia/Near Road","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"06/22/2021","AQS","010732059","1","0.2","ppm","2","Arkadelphia/Near Road","6","25.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"06/23/2021","AQS","010732059","1","0.2","ppm","2","Arkadelphia/Near Road","6","25.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"06/24/2021","AQS","010732059","1","0.3","ppm","3","Arkadelphia/Near Road","10","42.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"11/22/2021","AQS","010732059","1","0.1","ppm","1","Arkadelphia/Near Road","3","13.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"11/23/2021","AQS","010732059","1","0.5","ppm","6","Arkadelphia/Near Road","18","75.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"11/24/2021","AQS","010732059","1","0.7","ppm","8","Arkadelphia/Near Road","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"11/25/2021","AQS","010732059","1","0.4","ppm","5","Arkadelphia/Near Road","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"11/26/2021","AQS","010732059","1","0.3","ppm","3","Arkadelphia/Near Road","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"11/27/2021","AQS","010732059","1","0.8","ppm","9","Arkadelphia/Near Road","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"11/28/2021","AQS","010732059","1","0.8","ppm","9","Arkadelphia/Near Road","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"11/29/2021","AQS","010732059","1","0.8","ppm","9","Arkadelphia/Near Road","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"11/30/2021","AQS","010732059","1","1","ppm","11","Arkadelphia/Near Road","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"12/01/2021","AQS","010732059","1","0.9","ppm","10","Arkadelphia/Near Road","18","75.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"12/02/2021","AQS","010732059","1","1.1","ppm","13","Arkadelphia/Near Road","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
"12/03/2021","AQS","010732059","1","1.2","ppm","14","Arkadelphia/Near Road","24","100.0000","42101","Carbon monoxide","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5214274856","-86.844112"
